id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
1597,"Avalon Operating, LLC",,,2017-03-06 13:24:51,ncsmultistagellc@pipedrivemail.com,"{""id"": 1477486, ""name"": ""Scott Dixon"", ""email"": ""sdixon@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b05c593d0f27107fc31ba5b5d0e0a7f0"", ""active_flag"": true, ""value"": 1477486}",549622,a,Scott Dixon,,3,True,,,0,0,2020-04-22 16:47:35,,2,,,2,0,1,,7543.0,0,,0,,0,2017-08-07,,,,,0,,1,0,0,0,0,,,,0
1598,SPE Permian Basin,,,2017-03-06 14:52:30,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,s,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:04:21,,0,,,0,0,1,,4953.0,0,,0,,0,2017-03-02,,,,,0,,1,0,0,0,0,,,,0
1599,"Lost Boys, LLC",,,2017-03-07 16:29:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,l,Sammy Clary,,3,True,,,0,0,2019-03-26 18:36:29,,1,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
1600,Resource Energy,23193.0,"1805 Shea Center Drive, Littleton, CO, USA",2017-03-07 20:51:02,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,r,Tom Faurot,,3,True,,,2,9,2021-07-14 20:55:13,,2,Shea Center Drive,United States,1,0,45,Littleton,33084.0,0,4419.0,2,,0,2021-07-14,2017-02-09,,80129,,0,1805,44,0,1,0,0,"1805 Shea Center Dr, Littleton, CO 80129, USA",Colorado,Douglas County,0
1601,Sphere Energy Corp.,,,2017-03-07 22:02:03,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,s,Jesse Powell,,3,True,,,0,0,2022-01-04 16:03:50,,1,,,2,0,10,,9355.0,0,10922.0,0,,0,2018-01-17,2018-03-12,,,,0,,9,0,1,0,0,,,,0
1602,Delphi Energy Corporation,,"500 4 Ave SW #300, Calgary, AB T2P 2V6",2017-03-20 15:46:32,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,d,Jordan Klassen,,3,True,,,0,0,2023-12-08 13:54:30,,3,4 Avenue Southwest,Canada,0,0,13,Calgary,18586.0,0,19578.0,0,300,0,2019-03-06,2019-05-23,,T2P 2V6,,3,500,12,0,1,0,0,"500 4 Ave SW #300, Calgary, AB T2P 2V6, Canada",Alberta,Division No. 6,0
1604,Castlegate Energy Ltd.,,"2900 715 5th Avenue Southwest, Calgary, AB, Canada T2P 2X6",2017-03-20 20:24:39,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,c,Jordan Klassen,,3,True,,,0,0,2023-12-08 13:54:48,,1,5 Avenue Southwest,Canada,1,0,7,Calgary,6466.0,0,,0,,0,2017-06-13,,,T2P 0N2,,27,715,7,0,0,0,0,"715 5 Ave SW, Calgary, AB T2P 0N2, Canada",Alberta,Division No. 6,0
1605,Peak Fishing,,,2017-03-21 15:31:39,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,p,Sammy Clary,,3,True,,,0,0,2017-03-28 18:10:39,,1,,,0,0,1,,5159.0,0,,0,,0,2017-03-21,,,,,0,,1,0,0,0,0,,,,0
1606,Tervita,,"500 - 140 10 Avenue Southeast, Calgary, AB, T2G 0R1",2017-03-23 21:07:06,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,t,Chris Miller,,3,True,,,0,1,2023-12-08 13:54:36,,3,10 Avenue Southeast,Canada,0,0,9,Calgary,15162.0,0,18589.0,0,,0,2018-09-25,2019-03-01,,T2G 0R1,,10,140,8,0,1,0,0,"140 10 Ave SE, Calgary, AB T2G 0R1, Canada",Alberta,Division No. 6,0
1607,Lime Rock Resources,,,2017-03-27 00:46:52,ncsmultistagellc@pipedrivemail.com,"{""id"": 3641046, ""name"": ""Brenton Cheeseman"", ""email"": ""bcheeseman@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 3641046}",549622,l,Brenton Cheeseman,,3,True,,,0,9,2020-04-29 00:45:35,,1,,,3,0,8,,21762.0,0,,0,,0,2019-08-13,,,,,0,,8,0,0,0,0,,,,0
1610,A&C Completions,,,2017-03-30 16:55:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,a,Sammy Clary,,3,True,,,0,0,2017-03-30 16:55:32,,0,,,0,0,1,,5359.0,0,,0,,0,2017-03-28,,,,,0,,1,0,0,0,0,,,,0
1611,Athena Oilfield Services,,,2017-03-30 16:57:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,a,Sammy Clary,,3,True,,,0,0,2017-05-08 19:02:35,,1,,,0,0,5,,5884.0,0,,0,,0,2017-04-28,,,,,0,,5,0,0,0,0,,,,0
1612,Tactical Completions,,,2017-03-30 17:01:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,t,Sammy Clary,,3,True,,,0,0,2017-05-08 19:03:41,,1,,,0,0,4,,5487.0,0,,0,,0,2017-04-30,,,,,0,,4,0,0,0,0,,,,0
1613,Pipestone Oil Corp,,,2017-04-03 18:01:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,p,Chris Miller,,3,True,,,1,0,2022-01-04 16:04:24,,5,,,3,0,35,,28480.0,0,18637.0,0,,0,2020-06-17,2019-03-20,16:00:00,,,12,,33,0,2,0,0,,,,0
1614,Manti Tarka Resources,,,2017-04-05 19:19:47,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633224, ""name"": ""Jake Gifford"", ""email"": ""jgifford@spectrumtracer.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633224}",549622,m,Jake Gifford,,3,True,,,0,1,2023-04-04 20:42:20,,0,,,1,0,11,,35983.0,0,,0,,0,2023-04-04,,,,,0,,11,0,0,0,0,,,,0
1615,"Bering Exploration Company, ULC",,,2017-04-05 22:41:09,ncsmultistagellc@pipedrivemail.com,"{""id"": 792646, ""name"": ""Darcy Fairbrother"", ""email"": ""darcy@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9fc32bec868c01743496e66185b01ab1"", ""active_flag"": false, ""value"": 792646}",549622,b,Darcy Fairbrother,,3,True,,,0,0,2023-12-08 13:54:36,,1,,,2,0,0,,,0,,0,,0,,,,,,12,,0,0,0,0,0,,,,0
1616,Dusty Daves,,,2017-04-10 01:50:40,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,d,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:25,,0,,,0,0,1,,5602.0,0,,0,,0,2017-04-11,,,,,0,,1,0,0,0,0,,,,0
1622,"Permian Resources, LLC",,,2017-04-17 14:21:13,ncsmultistagellc@pipedrivemail.com,"{""id"": 1477486, ""name"": ""Scott Dixon"", ""email"": ""sdixon@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b05c593d0f27107fc31ba5b5d0e0a7f0"", ""active_flag"": true, ""value"": 1477486}",549622,p,Scott Dixon,,3,True,,,0,0,2019-09-17 19:14:50,,1,,,2,0,2,,17300.0,0,,0,,0,2018-12-04,,,,,0,,2,0,0,0,0,,,,0
1623,Black Crane,,,2017-04-17 21:44:57,ncsmultistagellc@pipedrivemail.com,"{""id"": 9079430, ""name"": ""Aaron Nemish"", ""email"": ""anemish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""d3057e045a682796ef6cb07f3b9de010"", ""active_flag"": false, ""value"": 9079430}",549622,b,Aaron Nemish,,3,True,,,0,0,2022-01-04 16:04:14,,1,,,2,0,19,,16936.0,0,28142.0,0,,0,2020-05-12,2020-06-04,,,,0,,18,0,1,0,0,,,,0
1624,Centennial Resources Production,,,2017-04-18 17:23:17,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,c,Tom Faurot,,3,True,,,8,7,2023-12-08 13:54:32,,4,,,2,3,50,,30284.0,0,17224.0,0,,4,2020-08-11,2018-12-10,,,,0,,47,0,3,0,0,,,,0
1626,Amarok Engineering Ltd.,,"138 4th Avenue Southeast, Calgary, AB, Canada",2017-04-20 22:02:00,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,a,Rich Pulles,,3,True,,,2,0,2022-01-04 16:03:49,,1,4 Avenue Southeast,Canada,2,0,9,Calgary,9749.0,0,27924.0,0,,0,2018-01-10,2020-09-14,,T2G 4Z4,,6,138,8,0,1,0,0,"138 4 Ave SE, Calgary, AB T2G 4Z4, Canada",Alberta,Division No. 6,0
1627,Great Bear Petroleum,,,2017-04-21 17:56:30,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,g,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:36,,1,,,0,0,4,,7195.0,0,,0,,0,2017-10-16,,,,,0,,4,0,0,0,0,,,,0
1628,Dynasty Wireline,,,2017-04-25 14:59:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 1955895, ""name"": ""Sammy Clary"", ""email"": ""sclary@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1955895}",549622,d,Sammy Clary,,3,True,,,0,0,2017-05-19 14:00:13,,1,,,0,0,3,,5928.0,0,6348.0,0,,0,2017-05-04,2017-05-31,,,,0,,2,0,1,0,0,,,,0
1629,Kaden Energy Ltd.,,,2017-04-25 17:17:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,k,Rich Pulles,,3,True,,,0,2,2022-01-04 16:03:49,,1,,,2,0,15,,12249.0,0,28435.0,0,,0,2020-05-20,2020-06-10,,,,0,,14,0,1,0,0,,,,0
1632,PRE Resources,,,2017-05-04 14:54:48,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,p,Derek Ingraham,,3,True,,,0,3,2020-04-22 16:47:33,,1,,,1,0,3,,8869.0,0,8870.0,0,,0,2017-10-17,2017-12-05,15:30:00,,,0,,2,0,1,0,0,,,,0
1633,Bill Barrett Corp,,,2017-05-04 21:48:39,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,b,Derek Ingraham,,3,True,,,0,1,2020-04-22 16:47:33,,1,,,1,0,3,,10776.0,0,,0,,0,2018-02-24,,,,,0,,3,0,0,0,0,,,,0
1634,Amicus Oil & Gas,,,2017-05-08 20:23:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 5667256, ""name"": ""Tyler Sanden"", ""email"": ""tsanden@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""e67d3eecfd622867138042d6790ee288"", ""active_flag"": false, ""value"": 5667256}",549622,a,Tyler Sanden,,3,True,,,0,2,2023-12-08 13:54:32,,1,,,2,0,6,,10181.0,0,,0,,0,2018-04-23,,,,,5,,6,0,0,0,0,,,,0
1635,Oildigger Resources,,,2017-05-09 13:55:26,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,o,Tom Faurot,,3,True,,,0,2,2023-11-13 14:58:11,,1,,,2,1,11,,36927.0,1,,1,,2,2023-11-10,,,,,0,,11,0,0,0,0,,,,0
1636,Huntley & Huntley Energy,,"501 Technology Drive, Canonsburg, PA, USA",2017-05-11 20:29:04,ncsmultistagellc@pipedrivemail.com,"{""id"": 2059220, ""name"": ""Gavin Reed"", ""email"": ""greed@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b6d6c0d2b756ec974e7bb4b96f15869c"", ""active_flag"": false, ""value"": 2059220}",549622,h,Gavin Reed,,3,True,,,2,1,2022-09-13 14:12:07,,3,Technology Drive,United States,2,0,130,Canonsburg,34333.0,2,34528.0,2,,2,2022-04-08,2022-09-30,,15317,,0,501,128,0,2,0,0,"501 Technology Dr, Canonsburg, PA 15317, USA",Pennsylvania,Washington County,0
1638,Nexen Energy,,,2017-05-18 13:44:09,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,n,Brennan Strasky,,3,True,,,0,1,2022-01-04 16:04:25,,3,,,2,0,32,,20645.0,0,20773.0,0,,0,2019-06-20,2019-06-27,,,,0,,31,0,1,0,0,,,,0
1639,Success Resources Ltd.,,"102 428 2nd Street West, Brooks, AB, Canada",2017-05-18 21:11:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417405, ""name"": ""Dan Schlosser"", ""email"": ""dschlosser@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""c8fb8c22c9c04bca9202e2ef61f0582b"", ""active_flag"": false, ""value"": 1417405}",549622,s,Dan Schlosser,,3,True,,,0,1,2022-01-04 16:03:53,,1,2 Street West,Canada,2,0,6,Brooks,15585.0,0,,0,,0,2018-10-03,,,T1R 0E9,,0,428,6,0,0,0,0,"428 2 St W, Brooks, AB T1R 0E9, Canada",Alberta,Division No. 2,0
1640,"Amistad Energy Services, LLC",,"21555 Provincial Blvd, Suite B Katy, TX  77450",2017-05-23 14:22:45,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,a,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:00,,1,,,0,0,2,,6370.0,0,,0,,0,2017-07-25,,,,,0,,2,0,0,0,0,,,,0
1641,1885683 AB LTD.,,,2017-05-31 21:43:15,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,1,Jordan Klassen,,3,True,,,0,0,2022-01-04 16:04:19,,1,,,1,0,1,,7773.0,0,,0,,0,2017-08-25,,,,,0,,1,0,0,0,0,,,,0
1642,Elcano Exploration Inc.,,"Suite 420, 550-6th Ave SW  Calgary, AB T2P 0S2 ",2017-06-01 18:36:17,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,e,Jesse Powell,,3,True,,,0,0,2023-12-08 13:54:36,,1,,,1,0,4,,7424.0,0,7425.0,0,,0,2017-08-08,2018-02-12,,,,2,,3,0,1,0,0,,,,0
1643,Crestone Peak Resources Operating LLC,,,2017-06-05 13:31:08,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,c,Tom Faurot,,3,True,,,1,2,2021-06-18 21:25:49,,2,,,2,1,22,,30750.0,2,8881.0,0,,3,2021-04-22,2017-11-13,18:00:00,,,0,,19,0,3,0,0,,,,0
1644,Kimmeridge Energy,,,2017-06-05 13:57:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,k,Tom Faurot,,3,True,,,6,9,2020-07-28 22:04:27,,3,,,0,3,30,,17357.0,0,7058.0,1,,3,2019-04-22,2017-07-14,20:00:00,,,0,,28,0,2,0,0,,,,0
1645,Sun Century Petroleum Corp.,,,2017-06-08 22:10:13,ncsmultistagellc@pipedrivemail.com,"{""id"": 5667256, ""name"": ""Tyler Sanden"", ""email"": ""tsanden@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""e67d3eecfd622867138042d6790ee288"", ""active_flag"": false, ""value"": 5667256}",549622,s,Tyler Sanden,,3,True,,,0,5,2022-01-04 16:03:50,,1,,,2,0,14,,14198.0,0,28585.0,0,,0,2020-05-26,2020-06-11,,,,0,,13,0,1,0,0,,,,0
1650,WestLake Energy,,Suite 700 600 - 3 Ave. S.W. Calgary AB. T2P 0G5,2017-06-14 15:14:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 9848623, ""name"": ""Kim Anderson"", ""email"": ""kanderson@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""46953997ea216612d48b20e1079c5c3a"", ""active_flag"": false, ""value"": 9848623}",549622,w,Kim Anderson,,3,True,,,2,0,2022-01-04 16:04:19,,1,3 Avenue Southwest,Canada,2,0,14,Calgary,16017.0,0,30086.0,0,700,0,2018-10-16,2020-07-28,15:45:00,T2P 0G5,,0,600,13,0,1,0,0,"600 3 Ave SW #700, Calgary, AB T2P 0G5, Canada",Alberta,Division No. 6,0
1651,Adventure Operating Company,,"500 West Texas Avenue, Midland, TX, United States",2017-06-19 20:03:00,ncsmultistagellc@pipedrivemail.com,"{""id"": 2664157, ""name"": ""Donn Hamilton"", ""email"": ""dhamilton@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 2664157}",549622,a,Donn Hamilton,,3,True,,,3,2,2022-05-11 01:47:47,,5,,,0,0,52,,30240.0,2,,0,,2,2020-07-30,,,,,0,,52,0,0,0,0,,,,0
1653,Matt Barnes O&G,,,2017-06-20 15:14:53,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,m,Derek Ingraham,,3,True,,,0,2,2023-12-08 13:55:33,,1,,,1,0,3,,6933.0,0,,0,,0,2017-07-08,,,,,26,,3,0,0,0,0,,,,0
1654,Long Term Asset Mgmt,,,2017-06-20 22:14:01,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,l,Jesse Powell,,3,True,,,0,0,2022-01-04 16:03:53,,1,,,2,0,5,,12506.0,0,12507.0,0,,0,2018-05-31,2018-06-14,,,,0,,4,0,1,0,0,,,,0
1655,MainSail Energy Ltd,,,2017-07-04 21:05:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 792646, ""name"": ""Darcy Fairbrother"", ""email"": ""darcy@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9fc32bec868c01743496e66185b01ab1"", ""active_flag"": false, ""value"": 792646}",549622,m,Darcy Fairbrother,,3,True,,,0,0,2022-01-04 16:03:50,,1,,,2,0,10,,10864.0,0,,0,,0,2018-07-09,,,,,0,,10,0,0,0,0,,,,0
1658,Reeves Consultng,,,2017-07-17 13:03:56,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,r,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:04:10,,1,,,0,0,2,,7029.0,0,,0,,0,2017-07-25,,,,,0,,2,0,0,0,0,,,,0
1659,Mission Energy,,,2017-07-17 13:38:04,ncsmultistagellc@pipedrivemail.com,"{""id"": 2664157, ""name"": ""Donn Hamilton"", ""email"": ""dhamilton@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 2664157}",549622,m,Donn Hamilton,,3,True,,,0,0,2020-07-08 23:36:51,,1,,,0,0,17,,29798.0,0,,0,,0,2020-07-06,,,,,0,,17,0,0,0,0,,,,0
1661,Confluence DJ LLC,,,2017-07-17 14:00:47,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,c,Tom Faurot,,3,True,,,5,3,2020-07-28 22:05:21,,2,,,2,0,26,,19320.0,0,7053.0,1,,0,2019-06-10,2017-07-12,16:30:00,,,0,,24,0,2,0,0,,,,0
1662,Midland College/SPE,,,2017-07-17 14:01:28,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,m,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:50,,0,,,0,0,1,,7054.0,0,,0,,0,2017-07-13,,,,,0,,1,0,0,0,0,,,,0
1664,"Silver Creek Oil & Gas, LLC",,,2017-07-23 19:19:10,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,s,Brandon Gowisnock,,3,True,,,0,6,2022-12-13 21:44:39,,8,,,1,18,50,,32360.0,1,25728.0,2,,19,2021-03-25,2020-02-11,,,,0,,48,0,2,0,0,,,,0
1667,Matador Resources,,,2017-07-28 17:47:32,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,m,Brandon Gowisnock,,3,True,,,1,3,2023-12-08 13:54:41,,21,,,3,0,132,,36482.0,1,25680.0,4,,1,2023-08-03,2020-02-07,17:30:00,,,3,,128,0,4,0,0,,,,0
1668,"Antioch Operating, LLC",,,2017-07-28 19:07:41,ncsmultistagellc@pipedrivemail.com,"{""id"": 2657508, ""name"": ""Matt Barnes"", ""email"": ""mbarnes@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""963fbb436ec00bb830f98f9b0d80b94c"", ""active_flag"": false, ""value"": 2657508}",549622,a,Matt Barnes,,3,True,,,4,2,2021-01-11 18:41:45,,7,,,1,0,83,,22452.0,1,,0,,1,2019-10-15,,,,,0,,83,0,0,0,0,,,,0
1670,PetroShare Corporation,,,2017-07-31 13:41:30,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,p,Tom Faurot,,3,True,,,0,1,2020-07-28 22:05:21,,0,,,2,0,1,,7260.0,0,7260.0,0,,0,2017-07-28,2017-07-28,17:30:00,,,0,,0,0,1,0,0,,,,0
1672,"Burleson Petroleum, Inc.",,,2017-07-31 14:12:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 2664157, ""name"": ""Donn Hamilton"", ""email"": ""dhamilton@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 2664157}",549622,b,Donn Hamilton,,3,True,,,0,4,2023-10-10 14:22:39,,2,,,1,0,22,,35460.0,1,,1,,1,2022-12-14,,,,,0,,22,0,0,0,0,,,,0
