id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
1520,Tip Top Oil and Gas,,,2017-01-09 14:21:17,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,1,,3782.0,0,,0,,0,2017-01-03,,,,,0,,1,0,0,0,0,,,,0
1522,Ridgeback Resources Inc.,23193.0,"2800, 525-8th Ave SW  Calgary, AB T2P 1G1",2017-01-09 18:18:40,ncsmultistagecanada@pipedrivemail.com,"{""id"": 14012798, ""name"": ""Kevin Cameron"", ""email"": ""kcameron@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""ed870b4d2bc2cbb8524a82fb3564288f"", ""active_flag"": true, ""value"": 14012798}",7791319,r,Kevin Cameron,,3,True,,,6,14,2023-07-24 03:47:59,,6,8 Avenue Southwest,Canada,3,13,142,Calgary,31885.0,10,30081.0,4,2800,36,2021-02-02,2020-08-06,22:45:00,T2P 1G2,,139,525,138,0,4,0,0,"525 8 Ave SW, Calgary, AB T2P 1G2, Canada",Alberta,Division No. 6,0
1524,Hawkeye Engineering Inc.,,,2017-01-09 22:09:00,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,0,2023-11-29 18:15:08,,1,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
1527,Killam Oil Company,,,2017-01-12 15:44:11,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,k,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,4,,4359.0,0,3876.0,0,,0,2017-02-01,2017-01-16,,,,0,,2,0,2,0,0,,,,0
1528,Chadbourned Ranches Oil & Gas,,,2017-01-12 16:02:28,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,2,,3879.0,0,3880.0,0,,0,2017-01-09,2017-01-16,,,,0,,1,0,1,0,0,,,,0
1531,"Redemption Oil and Gas, Sundance Energy",,,2017-01-12 16:27:46,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,4,,25463.0,0,,0,,0,2020-01-30,,,,,0,,4,0,0,0,0,,,,0
1532,"Headington Energy Partners, LLC",,,2017-01-12 16:44:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,3,2021-02-12 20:31:55,,2,,,3,1,27,,30425.0,0,,1,,1,2020-08-18,,,,,0,,27,0,0,0,0,,,,0
1534,Percussion Petroleum Operating,,,2017-01-12 17:48:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,5,2021-02-12 20:31:55,,2,,,2,0,15,,20839.0,0,20659.0,0,,0,2019-06-27,2019-06-19,,,,0,,14,0,1,0,0,,,,0
1536,Laurel Mountain Production,,,2017-01-14 18:11:00,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,1,1,2023-12-08 09:20:26,,1,,,4,0,110,,31544.0,0,,1,,0,2021-01-06,,,,,0,,110,0,0,0,0,,,,0
1537,Northeast Natural Energy LLC,,,2017-01-14 18:18:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,3,0,79,,31539.0,0,,0,,0,2021-01-06,,,,,0,,79,0,0,0,0,,,,0
1538,"Double Eagle Operating, LLC",,,2017-01-15 04:19:50,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,5,2021-02-12 20:31:55,,1,,,3,0,7,,30851.0,0,,1,,0,2020-09-22,,,,,0,,7,0,0,0,0,,,,0
1540,"Pennsylvania General Energy Company, LLC",,,2017-01-17 18:20:16,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2023-12-08 09:21:13,,2,,,5,0,31,,31393.0,0,,0,,0,2021-01-13,,,,,0,,31,0,0,0,0,,,,0
1543,"BATTLECAT OIL & GAS, LLC",,"11391 Meadowglen Lane, Suite D",2017-01-19 16:43:22,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,2,2023-11-29 18:23:13,,1,,,1,0,3,,4762.0,0,,0,,0,2017-03-02,,,,,0,,3,0,0,0,0,,,,0
1544,Liberty oilfield services,,,2017-01-20 02:17:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,2,,6678.0,0,4074.0,0,,0,2017-06-07,2017-01-19,22:15:00,,,0,,0,0,2,0,0,,,,0
1545,Longterm Asset Mgmt,,,2017-01-20 16:29:36,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,2,0,2021-02-12 20:31:55,,1,,,3,1,5,,5660.0,0,5662.0,0,,1,2017-04-10,2017-04-21,,,,0,,4,0,1,0,0,,,,0
1546,Sanling Resources,,,2017-01-21 00:08:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,2,0,2021-02-12 20:31:55,,2,,,3,1,16,,11934.0,1,5692.0,1,,2,2018-04-30,2017-04-12,,,,0,,14,0,2,0,0,,,,0
1552,Lilis Energy Inc.,,,2017-01-31 14:33:12,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,0,2,2021-02-12 20:31:55,,2,,,2,0,37,,21174.0,0,4238.0,0,,0,2019-08-14,2017-02-02,20:00:00,,,0,,35,0,2,0,0,,,,0
1554,Contango,,,2017-02-01 20:14:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,3,,,2,0,12,,23337.0,0,,0,,0,2019-10-29,,,,,0,,12,0,0,0,0,,,,0
1555,"AJAX Resources, LLC",,,2017-02-01 20:19:52,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,1,0,1,,4342.0,0,,0,,0,2017-01-31,,,,,0,,1,0,0,0,0,,,,0
1556,Unit Petroleum Company,,,2017-02-03 20:43:59,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,u,API Admin (Do Not Delete),,3,True,,,1,2,2023-11-29 18:22:44,,5,,,3,0,172,,26619.0,0,13484.0,0,,0,2020-03-31,2018-07-30,,,,0,,167,0,5,0,0,,,,0
1557,Nine Ring Energy,,,2017-02-03 22:20:52,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,2,2021-02-12 20:31:55,,1,,,3,0,27,,12156.0,1,12157.0,0,,1,2018-05-09,2018-05-28,19:45:00,,,0,,26,0,1,0,0,,,,0
1561,Abraxas Petroleum Corporation,,,2017-02-05 22:50:24,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,4,2023-11-29 18:33:17,,2,,,4,0,7,,28761.0,0,4341.0,0,,0,2020-06-01,2017-02-09,,,,0,,5,0,2,0,0,,,,0
1565,Comstock Oil & Gas,,,2017-02-05 23:27:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,3,2021-02-12 20:31:55,,10,,,2,0,8,,21494.0,0,,2,,0,2019-08-02,,,,,0,,8,0,0,0,0,,,,0
1571,"Elk Meadows Resources, LLC",,,2017-02-06 04:25:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,3,,,3,0,5,,15777.0,0,14588.0,0,,0,2018-10-09,2021-04-20,,,,0,,4,0,1,0,0,,,,0
1572,Sundance Exploration,,,2017-02-06 15:08:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,0,0,3,,3736.0,0,3737.0,0,,0,2017-01-04,2017-01-09,17:00:00,,,0,,1,0,2,0,0,,,,0
1573,"AXIA ENERGY II, LLC",,,2017-02-06 15:12:54,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,3,2021-02-12 20:31:55,,3,,,2,0,4,,14389.0,0,4417.0,0,,0,2018-08-21,2017-02-01,,,,0,,3,0,1,0,0,,,,0
1575,Strath Resources Ltd,,,2017-02-07 22:00:43,ncsmultistagecanada@pipedrivemail.com,"{""id"": 14012798, ""name"": ""Kevin Cameron"", ""email"": ""kcameron@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""ed870b4d2bc2cbb8524a82fb3564288f"", ""active_flag"": true, ""value"": 14012798}",7791319,s,Kevin Cameron,,3,True,,,0,2,2023-12-08 09:21:51,,3,,,3,3,27,,11972.0,3,15556.0,11,,6,2018-07-27,2018-10-04,,,,10,,26,0,1,0,0,,,,0
1576,TreadStone Energy Partners II,,,2017-02-10 14:20:13,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,14,2021-02-12 20:31:55,,9,,,3,0,53,,28458.0,0,13726.0,1,,0,2020-05-21,2018-08-08,,,,0,,51,0,2,0,0,,,,0
1581,IPS Coiled Tubing,,,2017-02-10 21:27:52,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,1,2023-11-29 18:21:31,,4,,,0,0,1,,4423.0,0,,0,,0,2017-02-10,,,,,0,,1,0,0,0,0,,,,0
1582,"Hanson Minerals, BJ Drehr",,,2017-02-12 02:49:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,4580.0,0,,0,,0,2017-02-06,,,,,0,,1,0,0,0,0,,,,0
1583,Aurora Resources Corporation,,,2017-02-12 03:00:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,0,0,2,,7261.0,0,,0,,0,2017-07-28,,,,,0,,2,0,0,0,0,,,,0
1587,"COLUMBIA GAS TRANSMISSION, LLC",,,2017-02-13 15:04:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,3,0,48,,31187.0,0,,0,,0,2020-12-09,,,,,0,,48,0,0,0,0,,,,0
1588,Petro Edge,,,2017-02-21 21:21:14,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,4691.0,0,,0,,0,2017-02-14,,,,,0,,1,0,0,0,0,,,,0
1589,Sanchez Oil & Gas Corporation,,,2017-02-21 21:29:26,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,3,,,3,0,15,,21071.0,0,3883.0,0,,0,2019-07-23,2017-02-15,00:00:00,,,0,,12,0,3,0,0,,,,0
1590,Cudd Frac,,,2017-02-21 21:48:11,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,4697.0,0,,0,,0,2017-02-17,,,,,0,,1,0,0,0,0,,,,0
1591,J-4 Frac,,,2017-02-21 21:52:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,j,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,4698.0,0,,0,,0,2017-02-17,,,,,0,,1,0,0,0,0,,,,0
1592,Keane Frac,,,2017-02-21 21:55:07,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,k,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,4699.0,0,,0,,0,2017-02-17,,,,,0,,1,0,0,0,0,,,,0
1593,Elswick Energy,,,2017-02-22 05:21:19,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,3,0,2,,6543.0,1,,0,,1,2018-06-04,,,,,0,,2,0,0,0,0,,,,0
1595,NVP Exploration,,,2017-02-22 17:28:43,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,3,1,3,,5330.0,0,,0,,1,2017-03-28,,,,,0,,3,0,0,0,0,,,,0
1597,"Avalon Operating, LLC",,,2017-03-06 13:24:51,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,2,0,1,,7543.0,0,,0,,0,2017-08-07,,,,,0,,1,0,0,0,0,,,,0
1599,"Lost Boys, LLC",,,2017-03-07 16:29:34,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
1601,Sphere Energy Corp.,,,2017-03-07 22:02:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2022-07-04 14:17:28,,1,,,3,0,10,,9355.0,2,10922.0,0,,2,2018-01-17,2018-03-12,,,,0,,9,0,1,0,0,,,,0
1602,Delphi Energy Corporation,,"500 4 Ave SW #300, Calgary, AB T2P 2V6",2017-03-20 15:46:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2023-12-08 09:20:52,,7,4 Avenue Southwest,Canada,1,0,13,Calgary,18586.0,2,19578.0,1,300,4,2019-03-06,2019-05-23,,T2P 2V6,,4,500,12,0,1,0,0,"500 4 Ave SW #300, Calgary, AB T2P 2V6, Canada, Altius Centre, 500 4 Ave SW #300, Calgary, AB T2P 2V6, Canada",Alberta,Division No. 6,0
1604,Castlegate Energy Ltd.,,"2900 715 5th Avenue Southwest, Calgary, AB, Canada T2P 2X6",2017-03-20 20:24:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,1,2023-12-08 09:19:32,,3,5 Avenue Southwest,Canada,2,4,7,Calgary,6466.0,3,,11,,8,2017-06-13,,,T2P 0N2,,27,715,7,0,0,0,0,"715 5 Ave SW, Calgary, AB T2P 0N2, Canada",Alberta,Division No. 6,0
1605,Peak Fishing,,,2017-03-21 15:31:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,1,,5159.0,0,,0,,0,2017-03-21,,,,,0,,1,0,0,0,0,,,,0
1606,Tervita,,"500 - 140 10 Avenue Southeast, Calgary, AB, T2G 0R1",2017-03-23 21:07:06,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,1,2023-12-08 09:19:32,,3,10 Avenue Southeast,Canada,1,0,9,Calgary,15162.0,1,18589.0,0,,2,2018-09-25,2019-03-01,,T2G 0R1,,10,140,8,0,1,0,0,"140 10 Ave SE, Calgary, AB T2G 0R1, Canada",Alberta,Division No. 6,0
1607,Lime Rock Resources,,,2017-03-27 00:46:52,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,0,9,2021-02-12 20:31:55,,1,,,3,0,8,,21762.0,0,,0,,0,2019-08-13,,,,,0,,8,0,0,0,0,,,,0
1611,Athena Oilfield Services,,,2017-03-30 16:57:20,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,5,,5884.0,0,,0,,0,2017-04-28,,,,,0,,5,0,0,0,0,,,,0
1612,Tactical Completions,,,2017-03-30 17:01:23,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,4,,5487.0,0,,0,,0,2017-04-30,,,,,0,,4,0,0,0,0,,,,0
1615,"Bering Exploration Company, ULC",,,2017-04-05 22:41:09,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2023-12-08 09:19:09,,1,,,3,0,0,,,1,,0,,1,,,,,,12,,0,0,0,0,0,,,,0
1622,"Permian Resources, LLC",,,2017-04-17 14:21:13,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,2,,17300.0,0,,0,,0,2018-12-04,,,,,0,,2,0,0,0,0,,,,0
1623,Black Crane,,,2017-04-17 21:44:57,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2022-11-14 17:08:31,,1,,,3,1,18,,16936.0,3,,2,,4,2020-05-13,,,,,0,,18,0,0,0,0,,,,0
1624,Centennial Resources Production,,,2017-04-18 17:23:17,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,8,7,2023-12-08 09:19:35,,4,,,3,2,49,,30284.0,0,17224.0,0,,2,2020-08-11,2018-12-10,,,,0,,47,0,2,0,0,,,,0
